experiment_id,experiment_group,experiment_name,target,target_definition,basket_rule,long_fraction,short_fraction,weighting_scheme,ranking_scheme,short_treatment,training_window,alpha_learning_method,AUM,period,start_date,end_date,net_annual_return,net_vol,net_sharpe,max_drawdown,gross_sharpe,commission_drag,slippage_drag,borrow_drag,average_turnover,average_gross_exposure_used,cap_binding_days,fraction_cap_binding_days,average_long_names,average_short_names,IC_mean,IC_tstat,worst_12m_return,average_daily_commission_bps,average_daily_slippage_bps,average_daily_borrow_bps,notes
phase2_g2_03_score_weighted,G2_weighting_scheme,score-weighted,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score-weighted,0.03,0.03,score_weighted,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.11793357167532781,0.07448205951335399,1.534315353475844,-0.07653302942213691,2.8696821151858734,0.28944086111919276,0.8691775475847052,0.17674835300613134,1.7153655617051995,0.8576827808525997,1008,1.0,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.03648342963144158,0.8576827808525997,2.573048342557799,0.5228701970515802,
phase2_g2_03_score_weighted,G2_weighting_scheme,score-weighted,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score-weighted,0.03,0.03,score_weighted,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,0.024356302738717472,0.0713812037045054,0.37274994103701525,-0.07923360999375262,1.9261334177946088,0.3430367483094314,1.028880707748999,0.18146602069916323,1.9424215608289097,0.9712107804144549,501,0.99800796812749,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.03507185061462714,0.9712107804144552,2.9136323412433645,0.514092313674519,
phase2_g2_03_score_weighted,G2_weighting_scheme,score-weighted,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score-weighted,0.03,0.03,score_weighted,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,full_2010_2024,2010-01-01,2024-12-31,0.05827631562031543,0.053352138511315504,1.0884351460987414,-0.08753554638863914,2.573130313393635,0.3310124163172272,0.9953770874897585,0.15830566348790787,1.4085358042538512,0.7042679021269256,3773,0.9997350291467939,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.08555639219686695,0.7042679021269258,2.1128037063807765,0.3354899393530363,
phase2_g2_03_score_weighted,G2_weighting_scheme,score-weighted,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score-weighted,0.03,0.03,score_weighted,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,design_2010_2018,2010-01-01,2018-12-31,0.011078751881285598,0.009574474444388853,1.1555575919501873,-0.023247562144571354,2.869060599187348,0.38969399752808886,1.1759878442840783,0.14782116542499346,0.2996090871397039,0.14980454356985196,2264,1.0,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.022710933089175267,0.14980454356985196,0.44941363070955587,0.0560473475249224,
phase2_g2_03_score_weighted,G2_weighting_scheme,score-weighted,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score-weighted,0.03,0.03,score_weighted,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.045140009403856096,0.03374683375298229,1.3252897367506713,-0.060761069112742816,2.3053217099123846,0.21328176822005007,0.6411518031038748,0.12559840183778848,0.5740307916724502,0.2870153958362251,1008,1.0,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.044089949705917064,0.2870153958362251,0.8610461875086752,0.16921293999127415,
phase2_g2_03_score_weighted,G2_weighting_scheme,score-weighted,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score-weighted,0.03,0.03,score_weighted,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,-0.04854722873369821,0.052692934549583695,-0.9179375138780997,-0.14511562125308297,0.06377060102145839,0.22269880528656805,0.6652181838341956,0.09379112577879445,0.92768222138503,0.463841110692515,501,0.99800796812749,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.12719270767104596,0.46384111069251494,1.3915233320775444,0.19676261237328124,
phase2_g2_03_score_weighted,G2_weighting_scheme,score-weighted,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score-weighted,0.03,0.03,score_weighted,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,full_2010_2024,2010-01-01,2024-12-31,0.011851955187168306,0.027031170300538664,0.4494364948535288,-0.14511562125308453,1.4007501955512474,0.21345212848361084,0.6399821225121702,0.09787944970193746,0.45644792963047287,0.22822396481523644,3773,0.9997350291467939,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.12719270767104596,0.2282239648152364,0.6846718944457092,0.1049901085635972,
phase2_g2_04_score_divided_by_volatility,G2_weighting_scheme,score divided by volatility,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility,0.03,0.03,score_divided_by_volatility,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,design_2010_2018,2010-01-01,2018-12-31,0.08898585935176562,0.049534823945444895,1.745979487081232,-0.12053440058910558,4.006446771551373,0.5083658800571493,1.525215786278144,0.2268856181348482,1.9976877078479665,0.9988438539239832,2263,0.9995583038869258,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.08935132680843683,0.9988438539239831,2.9965315617719486,0.44350081748502407,
phase2_g2_04_score_divided_by_volatility,G2_weighting_scheme,score divided by volatility,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility,0.03,0.03,score_divided_by_volatility,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.11566971371070611,0.07200500530771485,1.5563603605134855,-0.11141064419688718,3.1914631777014004,0.35006899491075094,1.0502069847322535,0.23482683754491052,2.0,1.0,998,0.9900793650793651,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.10924914462369917,1.0000000000000002,2.9999999999999987,0.6696160517326368,
phase2_g2_04_score_divided_by_volatility,G2_weighting_scheme,score divided by volatility,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility,0.03,0.03,score_divided_by_volatility,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,0.05933947022024544,0.06281838703225989,0.9490546240323765,-0.08108766356191766,2.7920320534947027,0.4002853958260313,1.2009048293877884,0.24178720424850653,1.99601593625498,0.99800796812749,435,0.8665338645418327,28.5,28.5,0.01262338697088347,1.3372717809089483,0.01164331695946208,0.9980079681274902,2.9940239043824692,0.6030376295373564,
phase2_g2_04_score_divided_by_volatility,G2_weighting_scheme,score divided by volatility,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility,0.03,0.03,score_divided_by_volatility,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,full_2010_2024,2010-01-01,2024-12-31,0.0920331072999272,0.058142124370657126,1.5435406628431423,-0.12053440058910558,3.5042392949125407,0.4331087062741097,1.2993804271246567,0.228209498670632,1.9980829280783774,0.9990414640391887,3696,0.9793322734499205,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.10924914462369917,0.9990414640391888,2.9971243921175645,0.525114923412916,
phase2_g2_04_score_divided_by_volatility,G2_weighting_scheme,score divided by volatility,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility,0.03,0.03,score_divided_by_volatility,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,design_2010_2018,2010-01-01,2018-12-31,0.041433912784478055,0.03374339124404254,1.2200909696351403,-0.08741433812903598,3.093827382225686,0.42741818113769003,1.2875088341249523,0.15880939732790322,1.1535468266427036,0.5767734133213518,2264,1.0,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.08613907619035033,0.5767734133213518,1.7303202399640552,0.21222164017235354,
phase2_g2_04_score_divided_by_volatility,G2_weighting_scheme,score divided by volatility,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility,0.03,0.03,score_divided_by_volatility,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.13257771890302616,0.07440237531441304,1.7108668267893545,-0.07003731720882334,3.0474086098295037,0.2896101506954296,0.8697860968281883,0.17714553551653123,1.7153655617051995,0.8576827808525997,1008,1.0,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.024217617136002567,0.8576827808525999,2.573048342557798,0.523766051738495,
phase2_g2_04_score_divided_by_volatility,G2_weighting_scheme,score divided by volatility,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility,0.03,0.03,score_divided_by_volatility,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,0.051422218169436595,0.06906681070405103,0.7605092659635785,-0.062413792626414444,2.3649068956438213,0.35450131531602924,1.0633254953552767,0.1865708190089369,1.9424215608289097,0.9712107804144549,501,0.99800796812749,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.008894021299519994,0.9712107804144552,2.9136323412433645,0.5115687938826854,
phase2_g2_04_score_divided_by_volatility,G2_weighting_scheme,score divided by volatility,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility,0.03,0.03,score_divided_by_volatility,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,full_2010_2024,2010-01-01,2024-12-31,0.06638718047926928,0.05290891790271779,1.241436215126753,-0.08741433812903598,2.7371752709346904,0.33340954352994867,1.0029454892495293,0.15938402302845933,1.4085358042538514,0.7042679021269257,3773,0.9997350291467939,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.08613907619035033,0.7042679021269257,2.1128037063807765,0.3352500021281715,
phase2_g2_04_score_divided_by_volatility,G2_weighting_scheme,score divided by volatility,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility,0.03,0.03,score_divided_by_volatility,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,design_2010_2018,2010-01-01,2018-12-31,0.011237101355857648,0.009520908319900764,1.1784542435688923,-0.023329854508836068,2.9012327226598162,0.3917973090905065,1.1824235475840346,0.14855762241638293,0.2996090871397039,0.14980454356985196,2264,1.0,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.022981139544078433,0.14980454356985196,0.44941363070955587,0.05603446584957187,
phase2_g2_04_score_divided_by_volatility,G2_weighting_scheme,score divided by volatility,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility,0.03,0.03,score_divided_by_volatility,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.0474473093120662,0.03358838824129504,1.3970465881672587,-0.05790389937245477,2.381548053727376,0.21424755057519596,0.644093938441475,0.12615997654344624,0.5740307916724502,0.2870153958362251,1008,1.0,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.039266864083653874,0.2870153958362251,0.8610461875086752,0.16923400502158473,
phase2_g2_04_score_divided_by_volatility,G2_weighting_scheme,score divided by volatility,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility,0.03,0.03,score_divided_by_volatility,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,-0.04424963541803795,0.05253220754545152,-0.8351366254380985,-0.139065170228861,0.14999497375164636,0.22345929304328083,0.6675400398597237,0.09413226628674043,0.9276822213850299,0.46384111069251494,501,0.99800796812749,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.12071791469904491,0.46384111069251494,1.3915233320775444,0.19682021819634915,
phase2_g2_04_score_divided_by_volatility,G2_weighting_scheme,score divided by volatility,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility,0.03,0.03,score_divided_by_volatility,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,full_2010_2024,2010-01-01,2024-12-31,0.013150383951904043,0.026923048871345102,0.4987657969360352,-0.13906517022886045,1.4537988463998592,0.21425789880293444,0.6425060250826479,0.09826912557824174,0.45644792963047287,0.22822396481523644,3773,0.9997350291467939,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.12071791469904491,0.2282239648152364,0.6846718944457092,0.1049956696554731,
phase2_g2_05_score_times_liquidity,G2_weighting_scheme,score times liquidity,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score times liquidity,0.03,0.03,score_times_liquidity,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,design_2010_2018,2010-01-01,2018-12-31,0.08140025810788165,0.0534348191933068,1.491444673198962,-0.1382191546538084,3.585809717231018,0.47124019515670224,1.4138017582724032,0.20932309060295062,1.9976877078479665,0.9988438539239832,2204,0.9734982332155477,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.11071874804956094,0.9988438539239831,2.9965315617719486,0.44192301981889665,
phase2_g2_05_score_times_liquidity,G2_weighting_scheme,score times liquidity,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score times liquidity,0.03,0.03,score_times_liquidity,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.11588793505687134,0.08209735250835372,1.376940381907581,-0.10025991204565221,2.811242080663568,0.3069978265232729,0.9209934795698234,0.20631039266289064,2.0,1.0,744,0.7380952380952381,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.07305599229537041,1.0000000000000002,2.9999999999999987,0.671365479198613,
phase2_g2_05_score_times_liquidity,G2_weighting_scheme,score times liquidity,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score times liquidity,0.03,0.03,score_times_liquidity,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,0.01694254553393426,0.07747882926500846,0.25549891403739,-0.1235906237446468,1.7421567333112553,0.3245645269918309,0.9737116584063138,0.1883816338757206,1.99601593625498,0.99800796812749,149,0.2968127490039841,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.04352667128919796,0.9980079681274902,2.99402390438247,0.57930892225798,
phase2_g2_05_score_times_liquidity,G2_weighting_scheme,score times liquidity,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score times liquidity,0.03,0.03,score_times_liquidity,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,full_2010_2024,2010-01-01,2024-12-31,0.08162776161437102,0.06566288935264296,1.2280072878523087,-0.1382191546538084,2.962401667721426,0.3834733969719122,1.1504531264879163,0.20046785640928877,1.9980829280783774,0.9990414640391887,3097,0.8206147323794383,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.11071874804956094,0.9990414640391888,2.9971243921175645,0.5214793849697111,
phase2_g2_05_score_times_liquidity,G2_weighting_scheme,score times liquidity,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score times liquidity,0.03,0.03,score_times_liquidity,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,design_2010_2018,2010-01-01,2018-12-31,0.045220241443403086,0.034713287436124715,1.2915172530963333,-0.08812120068968954,3.1133814229186525,0.4155822457691949,1.2516370726060846,0.15464485144703977,1.1535468266427036,0.5767734133213518,2264,1.0,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.084996458592133,0.5767734133213518,1.7303202399640552,0.21253823297514032,
phase2_g2_05_score_times_liquidity,G2_weighting_scheme,score times liquidity,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score times liquidity,0.03,0.03,score_times_liquidity,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.12128924584872314,0.07843148363141968,1.4991415501948415,-0.08243482154126447,2.7673148543994794,0.2748764038278835,0.8253927135367036,0.16790418684005082,1.7153655617051995,0.8576827808525997,1008,1.0,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.015881847709791952,0.8576827808525999,2.573048342557799,0.5234110892870453,
phase2_g2_05_score_times_liquidity,G2_weighting_scheme,score times liquidity,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score times liquidity,0.03,0.03,score_times_liquidity,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,0.012386177198393966,0.07942775162288472,0.19464329150104823,-0.09933773537153645,1.587941873353128,0.3082580715625989,0.9245974620306974,0.16044304825878355,1.9424215608289097,0.9712107804144549,500,0.9960159362549801,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.0557259051084541,0.9712107804144552,2.9136323412433645,0.50572883157761,
phase2_g2_05_score_times_liquidity,G2_weighting_scheme,score times liquidity,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score times liquidity,0.03,0.03,score_times_liquidity,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,full_2010_2024,2010-01-01,2024-12-31,0.06050543507289041,0.05663379959181409,1.0657213515436608,-0.0993377353715379,2.4644505726947603,0.3120261229504724,0.9379977433624977,0.1487053548381294,1.4085358042538512,0.7042679021269256,3772,0.9994700582935877,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.084996458592133,0.7042679021269257,2.1128037063807765,0.33456831237652873,
phase2_g2_05_score_times_liquidity,G2_weighting_scheme,score times liquidity,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score times liquidity,0.03,0.03,score_times_liquidity,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,design_2010_2018,2010-01-01,2018-12-31,0.012096795815907058,0.00972402459812623,1.2414333143709961,-0.02340184276666535,2.9287149380637727,0.38381646591892693,1.1580244681958884,0.1454406895779612,0.2996090871397039,0.14980454356985196,2264,1.0,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.022564604107161323,0.14980454356985196,0.44941363070955587,0.05598574405397841,
phase2_g2_05_score_times_liquidity,G2_weighting_scheme,score times liquidity,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score times liquidity,0.03,0.03,score_times_liquidity,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.0445883247592096,0.034147649246153974,1.2946705648041474,-0.06355055297913859,2.2632653618612593,0.21082725455088624,0.633717617358402,0.12404992514782354,0.5740307916724502,0.2870153958362251,1008,1.0,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.046138542214793854,0.2870153958362251,0.8610461875086752,0.16911455767691425,
phase2_g2_05_score_times_liquidity,G2_weighting_scheme,score times liquidity,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score times liquidity,0.03,0.03,score_times_liquidity,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,-0.04956724242262267,0.05326617303918604,-0.9276243231361094,-0.14563584099865057,0.042923320012962764,0.22023395064916876,0.658016260032941,0.09229743246696243,0.92768222138503,0.463841110692515,501,0.99800796812749,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.12636546948088145,0.46384111069251494,1.3915233320775444,0.19572443034625073,
phase2_g2_05_score_times_liquidity,G2_weighting_scheme,score times liquidity,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score times liquidity,0.03,0.03,score_times_liquidity,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,1000000000.0,full_2010_2024,2010-01-01,2024-12-31,0.012175822851643536,0.027345427187833032,0.45628835467350165,-0.1456358409986508,1.3964263960892855,0.2109795727637196,0.6325919108573966,0.09656655779466766,0.45644792963047287,0.22822396481523644,3773,0.9997350291467939,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.12636546948088145,0.2282239648152364,0.6846718944457092,0.1047887818522402,
phase2_g2_06_score_div_vol_liquidity_floor,G2_weighting_scheme,score divided by volatility with liquidity floor,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility with liquidity floor,0.03,0.03,score_divided_by_volatility_liquidity_floor,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,design_2010_2018,2010-01-01,2018-12-31,0.09269668752159865,0.050456463654204024,1.7824377747741855,-0.1223119684236128,3.998601204307319,0.49908832458455654,1.4973496953939147,0.21972540955466213,1.9976877078479665,0.9988438539239832,2253,0.9951413427561837,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.08829786500562409,0.9988438539239831,2.9965315617719486,0.4375322536181434,Low-ADV selected names receive lower sizing preference; 5% ADV20 cap is unchanged.
phase2_g2_06_score_div_vol_liquidity_floor,G2_weighting_scheme,score divided by volatility with liquidity floor,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility with liquidity floor,0.03,0.03,score_divided_by_volatility_liquidity_floor,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.12281453551745325,0.07440136080333253,1.5944303779231357,-0.10611700040066707,3.175683109453191,0.3387863690484112,1.0163591071452351,0.22610725533640919,2.0,1.0,907,0.8998015873015873,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.10391897671476802,1.0000000000000002,2.9999999999999987,0.6662519247519073,Low-ADV selected names receive lower sizing preference; 5% ADV20 cap is unchanged.
phase2_g2_06_score_div_vol_liquidity_floor,G2_weighting_scheme,score divided by volatility with liquidity floor,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility with liquidity floor,0.03,0.03,score_divided_by_volatility_liquidity_floor,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,0.06735000008780112,0.06628031755589242,1.0165312689265993,-0.08415903063555341,2.7617680307331756,0.3793744179457974,1.1381670406202242,0.22769530324055465,1.99601593625498,0.99800796812749,245,0.48804780876494025,28.5,28.5,0.01262338697088347,1.3372717809089483,0.01959529548512795,0.9980079681274902,2.9940239043824692,0.5992569185680279,Low-ADV selected names receive lower sizing preference; 5% ADV20 cap is unchanged.
phase2_g2_06_score_div_vol_liquidity_floor,G2_weighting_scheme,score divided by volatility with liquidity floor,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility with liquidity floor,0.03,0.03,score_divided_by_volatility_liquidity_floor,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,50000000.0,full_2010_2024,2010-01-01,2024-12-31,0.09723017836040326,0.059906489583886675,1.5790974909369504,-0.1223119684236128,3.479882954235395,0.4203479496491038,1.2610842179468804,0.21935329570246043,1.9980829280783774,0.9990414640391887,3405,0.9022257551669316,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.10391897671476802,0.9990414640391888,2.9971243921175645,0.5201329982677662,Low-ADV selected names receive lower sizing preference; 5% ADV20 cap is unchanged.
phase2_g2_06_score_div_vol_liquidity_floor,G2_weighting_scheme,score divided by volatility with liquidity floor,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility with liquidity floor,0.03,0.03,score_divided_by_volatility_liquidity_floor,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,design_2010_2018,2010-01-01,2018-12-31,0.04248701730347615,0.03380027170051018,1.248001197359855,-0.08802542735562457,3.11846880375877,0.42670400480611903,1.2853303916591612,0.15843320993363452,1.1535468266427036,0.5767734133213518,2264,1.0,22.835689045936395,22.835689045936395,0.03531071308907466,9.799260651609965,-0.08599739525739192,0.5767734133213518,1.730320239964055,0.21209365442463163,Low-ADV selected names receive lower sizing preference; 5% ADV20 cap is unchanged.
phase2_g2_06_score_div_vol_liquidity_floor,G2_weighting_scheme,score divided by volatility with liquidity floor,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility with liquidity floor,0.03,0.03,score_divided_by_volatility_liquidity_floor,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,validation_2019_2022,2019-01-01,2022-12-31,0.13755780699351994,0.0750661145131294,1.7548759693402638,-0.07147461491858476,3.0795032097356176,0.28702067608577053,0.8620239578978024,0.17558260641178092,1.7153655617051995,0.8576827808525997,1008,1.0,27.805555555555557,27.805555555555557,0.01985138155316844,3.2922941851370706,-0.021443267464450355,0.8576827808525997,2.573048342557799,0.5238163169680923,Low-ADV selected names receive lower sizing preference; 5% ADV20 cap is unchanged.
phase2_g2_06_score_div_vol_liquidity_floor,G2_weighting_scheme,score divided by volatility with liquidity floor,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility with liquidity floor,0.03,0.03,score_divided_by_volatility_liquidity_floor,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,internal_holdout_2023_2024,2023-01-01,2024-12-31,0.056717833424807074,0.07047204198408645,0.8180359727061419,-0.061108125148956915,2.3901706017982356,0.34741169296364216,1.0420912285440882,0.1826317075843633,1.94242156082891,0.971210780414455,501,0.99800796812749,28.5,28.5,0.01262338697088347,1.3372717809089483,-0.011862527681235191,0.9712107804144552,2.9136323412433645,0.51096644858392,Low-ADV selected names receive lower sizing preference; 5% ADV20 cap is unchanged.
phase2_g2_06_score_div_vol_liquidity_floor,G2_weighting_scheme,score divided by volatility with liquidity floor,volatility_scaled_overnight_return,overnight_next / (vol20 / sqrt(252)),score divided by volatility with liquidity floor,0.03,0.03,score_divided_by_volatility_liquidity_floor,raw_alpha_score,tiered_borrow_cost_only,4y_rolling,prior50_learned50,250000000.0,full_2010_2024,2010-01-01,2024-12-31,0.06899921955375299,0.05342823938392403,1.2756860977631985,-0.08802542735562457,2.7566378768551485,0.33012555435489244,0.9930854992892362,0.15774072544782136,1.4085358042538514,0.7042679021269257,3773,0.9997350291467939,24.916534181240063,24.916534181240063,0.02816802648069744,9.46459597093671,-0.08599739525739192,0.7042679021269257,2.1128037063807765,0.33510652843411,Low-ADV selected names receive lower sizing preference; 5% ADV20 cap is unchanged.
